This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito (1)"
Session type,Lap timing
Track name,"Novo circuito (1)"
Driver name,
Export scope,Session start
Created,22/02/2026,20:55
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771793784.643,0,1,,-2071.014,-825.631,2307.172,39.991,95.393,239.390,1.0,66.000,40.2069951,-8.4756007,7,1,4.971,39.991,-0.027,-0.053,20.0
1771793784.693,0,1,,-2072.791,-826.696,2309.244,39.961,95.408,239.390,1.0,66.050,40.2069855,-8.4756216,7,1,4.961,39.961,-0.028,-0.054,20.0
1771793784.743,0,1,,-2074.567,-827.762,2311.315,39.932,95.423,239.390,1.0,66.100,40.2069759,-8.4756425,7,1,4.951,39.932,-0.029,-0.054,20.0
1771793784.793,0,1,,-2076.343,-828.828,2313.386,39.903,95.438,239.390,1.0,66.150,40.2069663,-8.4756634,7,1,4.941,39.903,-0.030,-0.054,20.0
1771793784.843,0,1,,-2078.120,-829.893,2315.458,39.873,95.453,239.390,1.0,66.200,40.2069568,-8.4756843,7,1,4.931,39.873,-0.030,-0.053,20.0
1771793784.893,0,1,,-2079.896,-830.959,2317.529,39.844,95.468,239.390,1.0,66.250,40.2069472,-8.4757052,7,1,4.921,39.844,-0.031,-0.052,20.0
1771793784.943,0,1,,-2081.672,-832.024,2319.601,39.814,95.483,239.390,1.0,66.300,40.2069376,-8.4757262,7,1,4.911,39.814,-0.031,-0.051,20.0
1771793784.993,0,1,,-2083.449,-833.090,2321.672,39.785,95.498,239.390,1.0,66.350,40.2069280,-8.4757471,7,1,4.901,39.785,-0.031,-0.049,20.0
1771793785.000,0,1,,-2083.697,-833.239,2321.962,39.781,95.500,239.890,1.0,66.357,40.2069267,-8.4757500,7,1,4.900,39.788,-0.031,-0.048,20.0
1771793785.043,0,1,,-2085.231,-834.164,2323.753,39.807,95.513,239.890,1.0,66.400,40.2069184,-8.4757681,7,1,4.896,39.807,-0.031,-0.046,20.0
1771793785.093,0,1,,-2087.014,-835.238,2325.835,39.837,95.528,239.890,1.0,66.450,40.2069087,-8.4757891,7,1,4.891,39.837,-0.031,-0.042,20.0
1771793785.143,0,1,,-2088.798,-836.313,2327.917,39.867,95.543,239.890,1.0,66.500,40.2068990,-8.4758101,7,1,4.886,39.867,-0.031,-0.038,20.0
1771793785.193,0,1,,-2090.581,-837.388,2329.999,39.897,95.558,239.890,1.0,66.550,40.2068894,-8.4758311,7,1,4.881,39.897,-0.030,-0.034,20.0
1771793785.243,0,1,,-2092.365,-838.463,2332.082,39.927,95.573,239.890,1.0,66.600,40.2068797,-8.4758521,7,1,4.876,39.927,-0.029,-0.029,20.0
1771793785.293,0,1,,-2094.148,-839.538,2334.164,39.957,95.588,239.890,1.0,66.650,40.2068700,-8.4758731,7,1,4.871,39.957,-0.028,-0.023,20.0
1771793785.343,0,1,,-2095.931,-840.613,2336.246,39.986,95.603,239.890,1.0,66.700,40.2068604,-8.4758941,7,1,4.866,39.986,-0.027,-0.018,20.0
1771793785.393,0,1,,-2097.715,-841.688,2338.328,40.016,95.618,239.890,1.0,66.750,40.2068507,-8.4759151,7,1,4.861,40.016,-0.026,-0.012,20.0
1771793785.443,0,1,,-2099.498,-842.763,2340.411,40.046,95.633,239.890,1.0,66.800,40.2068410,-8.4759361,7,1,4.856,40.046,-0.025,-0.006,20.0
1771793785.493,0,1,,-2101.282,-843.838,2342.493,40.076,95.648,239.890,1.0,66.850,40.2068314,-8.4759571,7,1,4.851,40.076,-0.024,-0.000,20.0
1771793785.543,0,1,,-2103.065,-844.912,2344.575,40.106,95.663,239.890,1.0,66.900,40.2068217,-8.4759781,8,1,4.846,40.106,-0.023,0.006,20.0
1771793785.593,0,1,,-2104.848,-845.987,2346.657,40.136,95.678,239.890,1.0,66.950,40.2068120,-8.4759991,8,1,4.841,40.136,-0.022,0.012,20.0
1771793785.643,0,1,,-2106.632,-847.062,2348.740,40.166,95.693,239.890,1.0,67.000,40.2068024,-8.4760201,8,1,4.836,40.166,-0.020,0.017,20.0
1771793785.693,0,1,,-2108.415,-848.137,2350.822,40.196,95.708,239.890,1.0,67.050,40.2067927,-8.4760411,8,1,4.831,40.196,-0.019,0.023,20.0
1771793785.743,0,1,,-2110.199,-849.212,2352.904,40.226,95.723,239.890,1.0,67.100,40.2067830,-8.4760621,8,1,4.826,40.226,-0.018,0.028,20.0
1771793785.793,0,1,,-2111.982,-850.287,2354.986,40.256,95.738,239.890,1.0,67.150,40.2067734,-8.4760831,8,1,4.821,40.256,-0.017,0.033,20.0
1771793785.843,0,1,,-2113.765,-851.362,2357.069,40.286,95.753,239.890,1.0,67.200,40.2067637,-8.4761041,8,1,4.816,40.286,-0.016,0.037,20.0
1771793785.893,0,1,,-2115.549,-852.437,2359.151,40.316,95.768,239.890,1.0,67.250,40.2067540,-8.4761251,8,1,4.811,40.316,-0.015,0.041,20.0
1771793785.943,0,1,,-2117.332,-853.512,2361.233,40.346,95.783,239.890,1.0,67.300,40.2067444,-8.4761461,8,1,4.806,40.346,-0.013,0.044,20.0
1771793785.993,0,1,,-2119.116,-854.586,2363.315,40.376,95.798,239.890,1.0,67.350,40.2067347,-8.4761671,8,1,4.801,40.376,-0.012,0.046,20.0
1771793786.000,0,1,,-2119.365,-854.737,2363.607,40.380,95.800,240.060,1.0,67.357,40.2067333,-8.4761700,8,1,4.800,40.377,-0.012,0.046,20.0
1771793786.043,0,1,,-2120.838,-855.629,2365.329,40.384,95.813,240.060,1.0,67.400,40.2067253,-8.4761873,8,1,4.800,40.384,-0.011,0.048,20.0
1771793786.093,0,1,,-2122.551,-856.667,2367.332,40.388,95.828,240.060,1.0,67.450,40.2067160,-8.4762075,8,1,4.800,40.388,-0.010,0.048,20.0
1771793786.143,0,1,,-2124.264,-857.705,2369.334,40.392,95.843,240.060,1.0,67.500,40.2067066,-8.4762277,8,1,4.800,40.392,-0.008,0.048,20.0
1771793786.193,0,1,,-2125.976,-858.743,2371.337,40.397,95.858,240.060,1.0,67.550,40.2066973,-8.4762478,8,1,4.800,40.397,-0.007,0.047,20.0
1771793786.243,0,1,,-2127.689,-859.781,2373.339,40.401,95.873,240.060,1.0,67.600,40.2066880,-8.4762680,8,1,4.800,40.401,-0.006,0.046,20.0
1771793786.293,0,1,,-2129.401,-860.818,2375.342,40.405,95.888,240.060,1.0,67.650,40.2066786,-8.4762882,8,1,4.800,40.405,-0.004,0.045,20.0
1771793786.343,0,1,,-2131.114,-861.856,2377.344,40.410,95.903,240.060,1.0,67.700,40.2066693,-8.4763083,8,1,4.800,40.410,-0.003,0.042,20.0
1771793786.393,0,1,,-2132.827,-862.894,2379.347,40.414,95.918,240.060,1.0,67.750,40.2066600,-8.4763285,8,1,4.800,40.414,-0.002,0.040,20.0
1771793786.443,0,1,,-2134.539,-863.932,2381.349,40.419,95.933,240.060,1.0,67.800,40.2066506,-8.4763487,8,1,4.800,40.419,-0.000,0.038,20.0
1771793786.493,0,1,,-2136.252,-864.970,2383.352,40.423,95.948,240.060,1.0,67.850,40.2066413,-8.4763688,8,1,4.800,40.423,0.001,0.035,20.0
1771793786.543,0,1,,-2137.965,-866.008,2385.354,40.427,95.963,240.060,1.0,67.900,40.2066320,-8.4763890,7,1,4.800,40.427,0.002,0.033,20.0
1771793786.593,0,1,,-2139.677,-867.045,2387.357,40.432,95.978,240.060,1.0,67.950,40.2066226,-8.4764092,7,1,4.800,40.432,0.003,0.030,20.0
1771793786.643,0,1,,-2141.390,-868.083,2389.359,40.436,95.993,240.060,1.0,68.000,40.2066133,-8.4764293,7,1,4.800,40.436,0.005,0.028,20.0
1771793786.693,0,1,,-2143.103,-869.121,2391.362,40.440,96.008,240.060,1.0,68.050,40.2066040,-8.4764495,7,1,4.800,40.440,0.005,0.025,20.0
1771793786.743,0,1,,-2144.815,-870.159,2393.364,40.445,96.023,240.060,1.0,68.100,40.2065946,-8.4764697,7,1,4.800,40.445,0.006,0.022,20.0
1771793786.793,0,1,,-2146.528,-871.197,2395.367,40.449,96.038,240.060,1.0,68.150,40.2065853,-8.4764898,7,1,4.800,40.449,0.007,0.020,20.0
1771793786.843,0,1,,-2148.240,-872.235,2397.369,40.453,96.053,240.060,1.0,68.200,40.2065760,-8.4765100,7,1,4.800,40.453,0.007,0.017,20.0
1771793786.893,0,1,,-2149.953,-873.272,2399.372,40.458,96.068,240.060,1.0,68.250,40.2065666,-8.4765302,7,1,4.800,40.458,0.007,0.015,20.0
1771793786.943,0,1,,-2151.666,-874.310,2401.374,40.462,96.083,240.060,1.0,68.300,40.2065573,-8.4765503,7,1,4.800,40.462,0.006,0.012,20.0
1771793786.993,0,1,,-2153.378,-875.348,2403.377,40.466,96.098,240.060,1.0,68.350,40.2065480,-8.4765705,7,1,4.800,40.466,0.005,0.010,20.0
1771793787.000,0,1,,-2153.618,-875.493,2403.657,40.467,96.100,239.860,1.0,68.357,40.2065467,-8.4765733,7,1,4.800,40.464,0.004,0.010,20.0
1771793787.043,0,1,,-2155.115,-876.346,2405.380,40.453,96.109,239.860,1.0,68.400,40.2065390,-8.4765910,7,1,4.800,40.453,0.003,0.008,20.0
1771793787.093,0,1,,-2156.856,-877.337,2407.383,40.436,96.119,239.860,1.0,68.450,40.2065301,-8.4766115,7,1,4.800,40.436,0.001,0.005,20.0
1771793787.143,0,1,,-2158.597,-878.329,2409.387,40.419,96.129,239.860,1.0,68.500,40.2065212,-8.4766320,7,1,4.800,40.419,-0.002,0.003,20.0
1771793787.193,0,1,,-2160.338,-879.320,2411.390,40.403,96.139,239.860,1.0,68.550,40.2065122,-8.4766525,7,1,4.800,40.403,-0.006,0.001,20.0
1771793787.243,0,1,,-2162.079,-880.312,2413.394,40.386,96.149,239.860,1.0,68.600,40.2065033,-8.4766730,7,1,4.800,40.386,-0.009,-0.001,20.0
1771793787.293,0,1,,-2163.820,-881.303,2415.397,40.369,96.159,239.860,1.0,68.650,40.2064944,-8.4766935,7,1,4.800,40.369,-0.013,-0.004,20.0
1771793787.343,0,1,,-2165.561,-882.295,2417.401,40.353,96.169,239.860,1.0,68.700,40.2064855,-8.4767140,7,1,4.800,40.353,-0.017,-0.006,20.0
1771793787.393,0,1,,-2167.302,-883.286,2419.404,40.336,96.179,239.860,1.0,68.750,40.2064766,-8.4767345,7,1,4.800,40.336,-0.022,-0.008,20.0
1771793787.443,0,1,,-2169.043,-884.278,2421.408,40.319,96.189,239.860,1.0,68.800,40.2064677,-8.4767550,7,1,4.800,40.319,-0.026,-0.010,20.0
1771793787.493,0,1,,-2170.784,-885.269,2423.411,40.303,96.199,239.860,1.0,68.850,40.2064587,-8.4767755,7,1,4.800,40.303,-0.030,-0.012,20.0
1771793787.543,0,1,,-2172.525,-886.261,2425.414,40.286,96.209,239.860,1.0,68.900,40.2064498,-8.4767960,7,1,4.800,40.286,-0.035,-0.014,20.0
1771793787.593,0,1,,-2174.266,-887.252,2427.418,40.270,96.219,239.860,1.0,68.950,40.2064409,-8.4768165,7,1,4.800,40.270,-0.039,-0.016,20.0
1771793787.643,0,1,,-2176.007,-888.244,2429.421,40.253,96.229,239.860,1.0,69.000,40.2064320,-8.4768370,7,1,4.800,40.253,-0.044,-0.019,20.0
1771793787.693,0,1,,-2177.748,-889.235,2431.425,40.236,96.239,239.860,1.0,69.050,40.2064231,-8.4768575,7,1,4.800,40.236,-0.048,-0.021,20.0
1771793787.743,0,1,,-2179.489,-890.227,2433.428,40.220,96.249,239.860,1.0,69.100,40.2064142,-8.4768780,7,1,4.800,40.220,-0.052,-0.022,20.0
1771793787.793,0,1,,-2181.230,-891.218,2435.432,40.203,96.259,239.860,1.0,69.150,40.2064052,-8.4768985,7,1,4.800,40.203,-0.056,-0.024,20.0
1771793787.843,0,1,,-2182.971,-892.210,2437.435,40.186,96.269,239.860,1.0,69.200,40.2063963,-8.4769190,7,1,4.800,40.186,-0.060,-0.026,20.0
1771793787.893,0,1,,-2184.711,-893.201,2439.439,40.170,96.279,239.860,1.0,69.250,40.2063874,-8.4769395,7,1,4.800,40.170,-0.064,-0.028,20.0
1771793787.943,0,1,,-2186.452,-894.193,2441.442,40.153,96.289,239.860,1.0,69.300,40.2063785,-8.4769600,7,1,4.800,40.153,-0.067,-0.029,20.0
1771793787.993,0,1,,-2188.193,-895.184,2443.446,40.136,96.299,239.860,1.0,69.350,40.2063696,-8.4769805,7,1,4.800,40.136,-0.070,-0.030,20.0
1771793788.000,0,1,,-2188.437,-895.323,2443.726,40.134,96.300,240.930,1.0,69.357,40.2063683,-8.4769833,7,1,4.800,40.134,-0.071,-0.030,20.0
1771793788.043,0,1,,-2189.971,-896.144,2445.466,40.119,96.313,240.930,1.0,69.400,40.2063610,-8.4770014,7,1,4.800,40.119,-0.073,-0.031,20.0
1771793788.093,0,1,,-2191.754,-897.098,2447.488,40.102,96.328,240.930,1.0,69.450,40.2063524,-8.4770224,7,1,4.800,40.102,-0.075,-0.032,20.0
1771793788.143,0,1,,-2193.538,-898.053,2449.511,40.086,96.343,240.930,1.0,69.500,40.2063438,-8.4770434,7,1,4.800,40.086,-0.078,-0.033,20.0
1771793788.193,0,1,,-2195.321,-899.007,2451.534,40.069,96.358,240.930,1.0,69.550,40.2063352,-8.4770644,7,1,4.800,40.069,-0.079,-0.033,20.0
1771793788.243,0,1,,-2197.104,-899.962,2453.556,40.052,96.373,240.930,1.0,69.600,40.2063266,-8.4770854,7,1,4.800,40.052,-0.081,-0.034,20.0
1771793788.293,0,1,,-2198.888,-900.916,2455.579,40.035,96.388,240.930,1.0,69.650,40.2063180,-8.4771064,7,1,4.800,40.035,-0.083,-0.034,20.0
1771793788.343,0,1,,-2200.671,-901.870,2457.602,40.018,96.403,240.930,1.0,69.700,40.2063095,-8.4771274,7,1,4.800,40.018,-0.084,-0.034,20.0
1771793788.393,0,1,,-2202.455,-902.825,2459.624,40.001,96.418,240.930,1.0,69.750,40.2063009,-8.4771484,7,1,4.800,40.001,-0.085,-0.034,20.0
1771793788.443,0,1,,-2204.238,-903.779,2461.647,39.984,96.433,240.930,1.0,69.800,40.2062923,-8.4771694,7,1,4.800,39.984,-0.086,-0.034,20.0
1771793788.493,0,1,,-2206.021,-904.734,2463.670,39.967,96.448,240.930,1.0,69.850,40.2062837,-8.4771904,7,1,4.800,39.967,-0.088,-0.034,20.0
1771793788.543,0,1,,-2207.805,-905.688,2465.693,39.950,96.463,240.930,1.0,69.900,40.2062751,-8.4772114,7,1,4.800,39.950,-0.089,-0.034,20.0
1771793788.593,0,1,,-2209.588,-906.642,2467.715,39.933,96.478,240.930,1.0,69.950,40.2062665,-8.4772324,7,1,4.800,39.933,-0.090,-0.034,20.0
1771793788.643,0,1,,-2211.372,-907.597,2469.738,39.916,96.493,240.930,1.0,70.000,40.2062580,-8.4772534,7,1,4.800,39.916,-0.091,-0.034,20.0
1771793788.693,0,1,,-2213.155,-908.551,2471.761,39.899,96.508,240.930,1.0,70.050,40.2062494,-8.4772744,7,1,4.800,39.899,-0.091,-0.034,20.0
1771793788.743,0,1,,-2214.938,-909.506,2473.783,39.882,96.523,240.930,1.0,70.100,40.2062408,-8.4772954,7,1,4.800,39.882,-0.092,-0.034,20.0
1771793788.793,0,1,,-2216.722,-910.460,2475.806,39.865,96.538,240.930,1.0,70.150,40.2062322,-8.4773164,7,1,4.800,39.865,-0.092,-0.034,20.0
1771793788.843,0,1,,-2218.505,-911.415,2477.829,39.848,96.553,240.930,1.0,70.200,40.2062236,-8.4773374,7,1,4.800,39.848,-0.091,-0.034,20.0
1771793788.893,0,1,,-2220.289,-912.369,2479.851,39.831,96.568,240.930,1.0,70.250,40.2062150,-8.4773584,7,1,4.800,39.831,-0.090,-0.034,20.0
1771793788.943,0,1,,-2222.072,-913.323,2481.874,39.814,96.583,240.930,1.0,70.300,40.2062065,-8.4773794,7,1,4.800,39.814,-0.089,-0.034,20.0
1771793788.993,0,1,,-2223.855,-914.278,2483.897,39.797,96.598,240.930,1.0,70.350,40.2061979,-8.4774004,7,1,4.800,39.797,-0.087,-0.034,20.0
1771793789.000,0,1,,-2224.105,-914.411,2484.180,39.795,96.600,242.330,1.0,70.357,40.2061967,-8.4774033,7,1,4.800,39.795,-0.086,-0.034,20.0
1771793789.043,0,1,,-2225.578,-915.264,2485.882,39.783,96.609,242.330,1.0,70.400,40.2061890,-8.4774207,7,1,4.804,39.783,-0.084,-0.034,20.0
1771793789.093,0,1,,-2227.291,-916.256,2487.861,39.769,96.619,242.330,1.0,70.450,40.2061801,-8.4774408,7,1,4.809,39.769,-0.080,-0.034,20.0
1771793789.143,0,1,,-2229.003,-917.247,2489.840,39.754,96.629,242.330,1.0,70.500,40.2061712,-8.4774610,7,1,4.814,39.754,-0.076,-0.034,20.0
1771793789.193,0,1,,-2230.716,-918.239,2491.819,39.740,96.639,242.330,1.0,70.550,40.2061622,-8.4774812,7,1,4.819,39.740,-0.071,-0.033,20.0
1771793789.243,0,1,,-2232.429,-919.230,2493.797,39.726,96.649,242.330,1.0,70.600,40.2061533,-8.4775013,7,1,4.824,39.726,-0.066,-0.033,20.0
1771793789.293,0,1,,-2234.141,-920.222,2495.776,39.712,96.659,242.330,1.0,70.650,40.2061444,-8.4775215,7,1,4.829,39.712,-0.060,-0.033,20.0
1771793789.343,0,1,,-2235.854,-921.213,2497.755,39.698,96.669,242.330,1.0,70.700,40.2061355,-8.4775417,7,1,4.834,39.698,-0.054,-0.033,20.0
1771793789.393,0,1,,-2237.567,-922.205,2499.734,39.683,96.679,242.330,1.0,70.750,40.2061266,-8.4775618,7,1,4.839,39.683,-0.048,-0.032,20.0
1771793789.443,0,1,,-2239.279,-923.196,2501.713,39.669,96.689,242.330,1.0,70.800,40.2061177,-8.4775820,7,1,4.844,39.669,-0.041,-0.032,20.0
1771793789.493,0,1,,-2240.992,-924.188,2503.692,39.655,96.699,242.330,1.0,70.850,40.2061087,-8.4776022,7,1,4.849,39.655,-0.035,-0.032,20.0
1771793789.543,0,1,,-2242.704,-925.179,2505.671,39.641,96.709,242.330,1.0,70.900,40.2060998,-8.4776223,7,1,4.854,39.641,-0.029,-0.032,20.0
1771793789.593,0,1,,-2244.417,-926.171,2507.650,39.627,96.719,242.330,1.0,70.950,40.2060909,-8.4776425,7,1,4.859,39.627,-0.022,-0.031,20.0
1771793789.643,0,1,,-2246.130,-927.162,2509.629,39.612,96.729,242.330,1.0,71.000,40.2060820,-8.4776627,7,1,4.864,39.612,-0.016,-0.031,20.0
1771793789.693,0,1,,-2247.842,-928.154,2511.608,39.598,96.739,242.330,1.0,71.050,40.2060731,-8.4776828,7,1,4.869,39.598,-0.010,-0.031,20.0
1771793789.743,0,1,,-2249.555,-929.145,2513.586,39.584,96.749,242.330,1.0,71.100,40.2060642,-8.4777030,7,1,4.874,39.584,-0.005,-0.031,20.0
1771793789.793,0,1,,-2251.268,-930.136,2515.565,39.570,96.759,242.330,1.0,71.150,40.2060552,-8.4777232,7,1,4.879,39.570,0.001,-0.030,20.0
1771793789.843,0,1,,-2252.980,-931.128,2517.544,39.556,96.769,242.330,1.0,71.200,40.2060463,-8.4777433,7,1,4.884,39.556,0.005,-0.030,20.0
1771793789.893,0,1,,-2254.693,-932.119,2519.523,39.541,96.779,242.330,1.0,71.250,40.2060374,-8.4777635,7,1,4.889,39.541,0.009,-0.030,20.0
1771793789.943,0,1,,-2256.406,-933.111,2521.502,39.527,96.789,242.330,1.0,71.300,40.2060285,-8.4777837,7,1,4.894,39.527,0.012,-0.030,20.0
1771793789.993,0,1,,-2258.118,-934.102,2523.481,39.513,96.799,242.330,1.0,71.350,40.2060196,-8.4778038,7,1,4.899,39.513,0.014,-0.030,20.0
1771793790.000,0,1,,-2258.358,-934.241,2523.758,39.511,96.800,241.890,1.0,71.357,40.2060183,-8.4778067,7,1,4.900,39.511,0.014,-0.030,20.0
1771793790.043,0,1,,-2259.874,-935.086,2525.493,39.497,96.809,241.890,1.0,71.400,40.2060107,-8.4778245,7,1,4.896,39.497,0.016,-0.030,20.0
1771793790.093,0,1,,-2261.636,-936.068,2527.510,39.480,96.819,241.890,1.0,71.450,40.2060019,-8.4778453,7,1,4.891,39.480,0.016,-0.030,20.0
1771793790.143,0,1,,-2263.398,-937.050,2529.528,39.463,96.829,241.890,1.0,71.500,40.2059931,-8.4778660,7,1,4.886,39.463,0.016,-0.030,20.0
1771793790.193,0,1,,-2265.160,-938.033,2531.545,39.446,96.839,241.890,1.0,71.550,40.2059842,-8.4778868,7,1,4.881,39.446,0.014,-0.030,20.0
1771793790.243,0,1,,-2266.922,-939.015,2533.563,39.429,96.849,241.890,1.0,71.600,40.2059754,-8.4779075,7,1,4.876,39.429,0.013,-0.030,20.0
1771793790.293,0,1,,-2268.684,-939.997,2535.580,39.413,96.859,241.890,1.0,71.650,40.2059666,-8.4779283,7,1,4.871,39.413,0.010,-0.031,20.0
1771793790.343,0,1,,-2270.447,-940.979,2537.597,39.396,96.869,241.890,1.0,71.700,40.2059577,-8.4779490,7,1,4.866,39.396,0.008,-0.031,20.0
1771793790.393,0,1,,-2272.209,-941.962,2539.615,39.379,96.879,241.890,1.0,71.750,40.2059489,-8.4779698,7,1,4.861,39.379,0.005,-0.031,20.0
1771793790.443,0,1,,-2273.971,-942.944,2541.632,39.362,96.889,241.890,1.0,71.800,40.2059401,-8.4779905,7,1,4.856,39.362,0.002,-0.031,20.0
1771793790.493,0,1,,-2275.733,-943.926,2543.650,39.345,96.899,241.890,1.0,71.850,40.2059312,-8.4780113,7,1,4.851,39.345,-0.001,-0.032,20.0
1771793790.543,0,1,,-2277.495,-944.908,2545.667,39.329,96.909,241.890,1.0,71.900,40.2059224,-8.4780320,8,1,4.846,39.329,-0.004,-0.032,20.0
1771793790.593,0,1,,-2279.258,-945.890,2547.684,39.312,96.919,241.890,1.0,71.950,40.2059136,-8.4780528,8,1,4.841,39.312,-0.007,-0.032,20.0
1771793790.643,0,1,,-2281.020,-946.873,2549.702,39.295,96.929,241.890,1.0,72.000,40.2059047,-8.4780735,8,1,4.836,39.295,-0.011,-0.032,20.0
1771793790.693,0,1,,-2282.782,-947.855,2551.719,39.278,96.939,241.890,1.0,72.050,40.2058959,-8.4780943,8,1,4.831,39.278,-0.013,-0.032,20.0
1771793790.743,0,1,,-2284.544,-948.837,2553.737,39.261,96.949,241.890,1.0,72.100,40.2058871,-8.4781150,8,1,4.826,39.261,-0.016,-0.033,20.0
1771793790.793,0,1,,-2286.306,-949.819,2555.754,39.245,96.959,241.890,1.0,72.150,40.2058782,-8.4781358,8,1,4.821,39.245,-0.019,-0.033,20.0
1771793790.843,0,1,,-2288.069,-950.802,2557.771,39.228,96.969,241.890,1.0,72.200,40.2058694,-8.4781565,8,1,4.816,39.228,-0.021,-0.032,20.0
1771793790.893,0,1,,-2289.831,-951.784,2559.789,39.211,96.979,241.890,1.0,72.250,40.2058606,-8.4781773,8,1,4.811,39.211,-0.022,-0.032,20.0
1771793790.943,0,1,,-2291.593,-952.766,2561.806,39.194,96.989,241.890,1.0,72.300,40.2058517,-8.4781980,8,1,4.806,39.194,-0.023,-0.032,20.0
1771793790.993,0,1,,-2293.355,-953.748,2563.824,39.177,96.999,241.890,1.0,72.350,40.2058429,-8.4782188,8,1,4.801,39.177,-0.024,-0.031,20.0
1771793791.000,0,1,,-2293.602,-953.886,2564.106,39.175,97.000,242.380,1.0,72.357,40.2058417,-8.4782217,8,1,4.800,39.177,-0.024,-0.031,20.0
1771793791.043,0,1,,-2295.209,-954.738,2565.925,39.174,96.983,242.380,1.0,72.400,40.2058340,-8.4782406,8,1,4.796,39.174,-0.024,-0.031,20.0
1771793791.093,0,1,,-2297.077,-955.730,2568.040,39.172,96.963,242.380,1.0,72.450,40.2058251,-8.4782626,8,1,4.791,39.172,-0.023,-0.030,20.0
1771793791.143,0,1,,-2298.945,-956.721,2570.155,39.170,96.943,242.380,1.0,72.500,40.2058162,-8.4782846,8,1,4.786,39.170,-0.022,-0.029,20.0
1771793791.193,0,1,,-2300.814,-957.713,2572.270,39.168,96.923,242.380,1.0,72.550,40.2058072,-8.4783066,8,1,4.781,39.168,-0.021,-0.028,20.0
1771793791.243,0,1,,-2302.682,-958.704,2574.385,39.167,96.903,242.380,1.0,72.600,40.2057983,-8.4783286,8,1,4.776,39.167,-0.019,-0.026,20.0
1771793791.293,0,1,,-2304.550,-959.696,2576.500,39.165,96.883,242.380,1.0,72.650,40.2057894,-8.4783506,8,1,4.771,39.165,-0.017,-0.025,20.0
1771793791.343,0,1,,-2306.419,-960.687,2578.616,39.163,96.863,242.380,1.0,72.700,40.2057805,-8.4783726,8,1,4.766,39.163,-0.015,-0.024,20.0
1771793791.393,0,1,,-2308.287,-961.679,2580.731,39.162,96.843,242.380,1.0,72.750,40.2057716,-8.4783946,8,1,4.761,39.162,-0.012,-0.022,20.0
1771793791.443,0,1,,-2310.155,-962.670,2582.846,39.160,96.823,242.380,1.0,72.800,40.2057627,-8.4784166,8,1,4.756,39.160,-0.009,-0.021,20.0
1771793791.493,0,1,,-2312.024,-963.662,2584.961,39.158,96.803,242.380,1.0,72.850,40.2057537,-8.4784386,8,1,4.751,39.158,-0.007,-0.019,20.0
1771793791.543,0,1,,-2313.892,-964.653,2587.076,39.157,96.783,242.380,1.0,72.900,40.2057448,-8.4784606,9,1,4.746,39.157,-0.004,-0.018,20.0
1771793791.593,0,1,,-2315.760,-965.645,2589.191,39.155,96.763,242.380,1.0,72.950,40.2057359,-8.4784826,9,1,4.741,39.155,-0.001,-0.016,20.0
1771793791.643,0,1,,-2317.629,-966.636,2591.306,39.153,96.743,242.380,1.0,73.000,40.2057270,-8.4785046,9,1,4.736,39.153,0.001,-0.015,20.0
1771793791.693,0,1,,-2319.497,-967.628,2593.421,39.151,96.723,242.380,1.0,73.050,40.2057181,-8.4785266,9,1,4.731,39.151,0.004,-0.013,20.0
1771793791.743,0,1,,-2321.365,-968.619,2595.536,39.150,96.703,242.380,1.0,73.100,40.2057092,-8.4785486,9,1,4.726,39.150,0.006,-0.012,20.0
1771793791.793,0,1,,-2323.234,-969.611,2597.651,39.148,96.683,242.380,1.0,73.150,40.2057002,-8.4785706,9,1,4.721,39.148,0.008,-0.011,20.0
1771793791.843,0,1,,-2325.102,-970.602,2599.767,39.146,96.663,242.380,1.0,73.200,40.2056913,-8.4785926,9,1,4.716,39.146,0.010,-0.011,20.0
1771793791.893,0,1,,-2326.970,-971.594,2601.882,39.145,96.643,242.380,1.0,73.250,40.2056824,-8.4786146,9,1,4.711,39.145,0.011,-0.010,20.0
1771793791.943,0,1,,-2328.839,-972.585,2603.997,39.143,96.623,242.380,1.0,73.300,40.2056735,-8.4786366,9,1,4.706,39.143,0.012,-0.010,20.0
1771793791.993,0,1,,-2330.707,-973.577,2606.112,39.141,96.603,242.380,1.0,73.350,40.2056646,-8.4786586,9,1,4.701,39.141,0.013,-0.010,20.0
1771793792.000,0,1,,-2330.969,-973.715,2606.408,39.141,96.600,242.070,1.0,73.357,40.2056633,-8.4786617,9,1,4.700,39.138,0.013,-0.010,20.0
1771793792.043,0,1,,-2332.478,-974.504,2608.111,39.119,96.600,242.070,1.0,73.400,40.2056562,-8.4786794,9,1,4.696,39.119,0.013,-0.011,20.0
