This file is created using RaceChrono v9.1.3 ( http://racechrono.com/ ).
Format,2,"Format 1 = static columns","Format 2 = new format with dynamic columns; only channel header string is fixed, number of columns and channels' column numbers are variable."
Session title,"Novo circuito"
Session type,Lap timing
Track name,"Novo circuito"
Driver name,
Export scope,Session start
Created,22/02/2026,20:10
Note,

Time (s),Session fragment #,Lap #,Trap name,X-position (m),Y-position (m),Distance (m),Speed (m/s),Altitude (m),Bearing (deg),Device update rate (Hz),Elapsed time (s),Latitude (deg),Longitude (deg),Satellites (sats),Fix type,Accuracy (m),Speed (m/s) *calc,Lateral acceleration (G) *calc,Longitudinal acceleration (G) *calc,Device update rate (Hz) *calc
1771791104.690,0,1,,-955.502,413.613,1050.367,24.934,169.500,280.680,1.0,56.300,40.4015636,-8.1922651,17,1,3.169,24.934,0.065,0.040,20.0
1771791104.740,0,1,,-956.730,413.817,1051.612,24.966,169.500,280.680,1.0,56.350,40.4015655,-8.1922796,17,1,3.174,24.966,0.060,0.043,20.0
1771791104.790,0,1,,-957.957,414.021,1052.857,24.997,169.500,280.680,1.0,56.400,40.4015673,-8.1922941,17,1,3.179,24.997,0.056,0.046,20.0
1771791104.840,0,1,,-959.185,414.224,1054.101,25.028,169.500,280.680,1.0,56.450,40.4015691,-8.1923086,17,1,3.184,25.028,0.052,0.049,20.0
1771791104.890,0,1,,-960.413,414.428,1055.346,25.059,169.500,280.680,1.0,56.500,40.4015710,-8.1923231,17,1,3.189,25.059,0.049,0.052,20.0
1771791104.940,0,1,,-961.641,414.632,1056.590,25.091,169.500,280.680,1.0,56.550,40.4015728,-8.1923376,17,1,3.194,25.091,0.047,0.054,20.0
1771791104.990,0,1,,-962.869,414.836,1057.835,25.122,169.500,280.680,1.0,56.600,40.4015746,-8.1923521,17,1,3.199,25.122,0.046,0.055,20.0
1771791105.000,0,1,,-963.114,414.877,1058.084,25.128,169.500,280.040,1.0,56.610,40.4015750,-8.1923550,17,1,3.200,25.126,0.046,0.056,20.0
1771791105.040,0,1,,-964.119,414.988,1059.095,25.145,169.508,280.040,1.0,56.650,40.4015760,-8.1923669,17,1,3.200,25.145,0.045,0.057,20.0
1771791105.090,0,1,,-965.375,415.127,1060.359,25.166,169.518,280.040,1.0,56.700,40.4015773,-8.1923817,17,1,3.200,25.166,0.046,0.057,20.0
1771791105.140,0,1,,-966.631,415.266,1061.623,25.188,169.528,280.040,1.0,56.750,40.4015785,-8.1923965,17,1,3.200,25.188,0.047,0.058,20.0
1771791105.190,0,1,,-967.887,415.405,1062.886,25.209,169.538,280.040,1.0,56.800,40.4015798,-8.1924114,17,1,3.200,25.209,0.049,0.058,20.0
1771791105.240,0,1,,-969.143,415.544,1064.150,25.230,169.548,280.040,1.0,56.850,40.4015810,-8.1924262,17,1,3.200,25.230,0.052,0.058,20.0
1771791105.290,0,1,,-970.400,415.683,1065.414,25.252,169.558,280.040,1.0,56.900,40.4015823,-8.1924410,17,1,3.200,25.252,0.055,0.057,20.0
1771791105.340,0,1,,-971.656,415.822,1066.678,25.273,169.568,280.040,1.0,56.950,40.4015835,-8.1924559,17,1,3.200,25.273,0.059,0.056,20.0
1771791105.390,0,1,,-972.912,415.961,1067.941,25.294,169.578,280.040,1.0,57.000,40.4015848,-8.1924707,17,1,3.200,25.294,0.063,0.056,20.0
1771791105.440,0,1,,-974.168,416.100,1069.205,25.315,169.588,280.040,1.0,57.050,40.4015860,-8.1924855,17,1,3.200,25.315,0.067,0.055,20.0
1771791105.490,0,1,,-975.424,416.239,1070.469,25.337,169.598,280.040,1.0,57.100,40.4015873,-8.1925004,17,1,3.200,25.337,0.071,0.054,20.0
1771791105.540,0,1,,-976.680,416.378,1071.733,25.358,169.608,280.040,1.0,57.150,40.4015885,-8.1925152,18,1,3.200,25.358,0.075,0.053,20.0
1771791105.590,0,1,,-977.936,416.517,1072.996,25.379,169.618,280.040,1.0,57.200,40.4015898,-8.1925300,18,1,3.200,25.379,0.079,0.052,20.0
1771791105.640,0,1,,-979.192,416.656,1074.260,25.401,169.628,280.040,1.0,57.250,40.4015910,-8.1925449,18,1,3.200,25.401,0.084,0.051,20.0
1771791105.690,0,1,,-980.448,416.795,1075.524,25.422,169.638,280.040,1.0,57.300,40.4015923,-8.1925597,18,1,3.200,25.422,0.088,0.050,20.0
1771791105.740,0,1,,-981.704,416.934,1076.788,25.443,169.648,280.040,1.0,57.350,40.4015935,-8.1925745,18,1,3.200,25.443,0.092,0.049,20.0
1771791105.790,0,1,,-982.960,417.073,1078.051,25.465,169.658,280.040,1.0,57.400,40.4015948,-8.1925894,18,1,3.200,25.465,0.095,0.048,20.0
1771791105.840,0,1,,-984.216,417.212,1079.315,25.486,169.668,280.040,1.0,57.450,40.4015960,-8.1926042,18,1,3.200,25.486,0.099,0.047,20.0
1771791105.890,0,1,,-985.472,417.351,1080.579,25.507,169.678,280.040,1.0,57.500,40.4015973,-8.1926190,18,1,3.200,25.507,0.102,0.046,20.0
1771791105.940,0,1,,-986.728,417.490,1081.843,25.528,169.688,280.040,1.0,57.550,40.4015985,-8.1926339,18,1,3.200,25.528,0.104,0.045,20.0
1771791105.990,0,1,,-987.985,417.629,1083.106,25.550,169.698,280.040,1.0,57.600,40.4015998,-8.1926487,18,1,3.200,25.550,0.106,0.043,20.0
1771791106.000,0,1,,-988.236,417.657,1083.359,25.554,169.700,277.510,1.0,57.610,40.4016000,-8.1926517,18,1,3.200,25.552,0.107,0.043,20.0
1771791106.040,0,1,,-989.263,417.768,1084.392,25.562,169.708,277.510,1.0,57.650,40.4016010,-8.1926638,18,1,3.200,25.562,0.108,0.042,20.0
1771791106.090,0,1,,-990.547,417.907,1085.684,25.572,169.718,277.510,1.0,57.700,40.4016023,-8.1926790,18,1,3.200,25.572,0.109,0.041,20.0
1771791106.140,0,1,,-991.832,418.046,1086.976,25.582,169.728,277.510,1.0,57.750,40.4016035,-8.1926941,18,1,3.200,25.582,0.110,0.040,20.0
1771791106.190,0,1,,-993.116,418.185,1088.268,25.592,169.738,277.510,1.0,57.800,40.4016048,-8.1927093,18,1,3.200,25.592,0.111,0.039,20.0
1771791106.240,0,1,,-994.400,418.324,1089.559,25.602,169.748,277.510,1.0,57.850,40.4016060,-8.1927245,18,1,3.200,25.602,0.111,0.038,20.0
1771791106.290,0,1,,-995.685,418.463,1090.851,25.613,169.758,277.510,1.0,57.900,40.4016073,-8.1927396,18,1,3.200,25.613,0.111,0.037,20.0
1771791106.340,0,1,,-996.969,418.602,1092.143,25.623,169.768,277.510,1.0,57.950,40.4016085,-8.1927548,18,1,3.200,25.623,0.110,0.036,20.0
1771791106.390,0,1,,-998.253,418.741,1093.435,25.633,169.778,277.510,1.0,58.000,40.4016098,-8.1927700,18,1,3.200,25.633,0.110,0.035,20.0
1771791106.440,0,1,,-999.538,418.880,1094.726,25.643,169.788,277.510,1.0,58.050,40.4016110,-8.1927851,18,1,3.200,25.643,0.109,0.033,20.0
1771791106.490,0,1,,-1000.822,419.019,1096.018,25.653,169.798,277.510,1.0,58.100,40.4016123,-8.1928003,18,1,3.200,25.653,0.109,0.032,20.0
1771791106.540,0,1,,-1002.106,419.158,1097.310,25.663,169.808,277.510,1.0,58.150,40.4016135,-8.1928155,18,1,3.200,25.663,0.108,0.031,20.0
1771791106.590,0,1,,-1003.390,419.297,1098.602,25.673,169.818,277.510,1.0,58.200,40.4016148,-8.1928306,18,1,3.200,25.673,0.107,0.030,20.0
1771791106.640,0,1,,-1004.675,419.436,1099.893,25.683,169.828,277.510,1.0,58.250,40.4016160,-8.1928458,18,1,3.200,25.683,0.107,0.029,20.0
1771791106.690,0,1,,-1005.959,419.575,1101.185,25.693,169.838,277.510,1.0,58.300,40.4016173,-8.1928610,18,1,3.200,25.693,0.106,0.027,20.0
1771791106.740,0,1,,-1007.243,419.714,1102.477,25.703,169.848,277.510,1.0,58.350,40.4016185,-8.1928761,18,1,3.200,25.703,0.105,0.026,20.0
1771791106.790,0,1,,-1008.528,419.853,1103.769,25.714,169.858,277.510,1.0,58.400,40.4016198,-8.1928913,18,1,3.200,25.714,0.104,0.025,20.0
1771791106.840,0,1,,-1009.812,419.992,1105.060,25.724,169.868,277.510,1.0,58.450,40.4016210,-8.1929065,18,1,3.200,25.724,0.104,0.023,20.0
1771791106.890,0,1,,-1011.096,420.131,1106.352,25.734,169.878,277.510,1.0,58.500,40.4016223,-8.1929216,18,1,3.200,25.734,0.103,0.022,20.0
1771791106.940,0,1,,-1012.381,420.270,1107.644,25.744,169.888,277.510,1.0,58.550,40.4016235,-8.1929368,18,1,3.200,25.744,0.101,0.020,20.0
1771791106.990,0,1,,-1013.665,420.409,1108.936,25.754,169.898,277.510,1.0,58.600,40.4016248,-8.1929520,18,1,3.200,25.754,0.100,0.018,20.0
1771791107.000,0,1,,-1013.922,420.437,1109.194,25.756,169.900,275.280,1.0,58.610,40.4016250,-8.1929550,18,1,3.200,25.752,0.100,0.018,20.0
1771791107.040,0,1,,-1014.949,420.481,1110.222,25.743,169.908,275.280,1.0,58.650,40.4016254,-8.1929671,18,1,3.200,25.743,0.099,0.016,20.0
1771791107.090,0,1,,-1016.233,420.537,1111.508,25.727,169.918,275.280,1.0,58.700,40.4016259,-8.1929823,18,1,3.200,25.727,0.098,0.014,20.0
1771791107.140,0,1,,-1017.518,420.592,1112.793,25.711,169.928,275.280,1.0,58.750,40.4016264,-8.1929975,18,1,3.200,25.711,0.096,0.012,20.0
1771791107.190,0,1,,-1018.802,420.648,1114.079,25.695,169.938,275.280,1.0,58.800,40.4016269,-8.1930126,18,1,3.200,25.695,0.094,0.010,20.0
1771791107.240,0,1,,-1020.086,420.703,1115.364,25.679,169.948,275.280,1.0,58.850,40.4016274,-8.1930278,18,1,3.200,25.679,0.093,0.007,20.0
1771791107.290,0,1,,-1021.371,420.759,1116.650,25.663,169.958,275.280,1.0,58.900,40.4016279,-8.1930430,18,1,3.200,25.663,0.091,0.005,20.0
1771791107.340,0,1,,-1022.655,420.815,1117.935,25.647,169.968,275.280,1.0,58.950,40.4016284,-8.1930581,18,1,3.200,25.647,0.089,0.002,20.0
1771791107.390,0,1,,-1023.939,420.870,1119.221,25.631,169.978,275.280,1.0,59.000,40.4016289,-8.1930733,18,1,3.200,25.631,0.087,-0.000,20.0
1771791107.440,0,1,,-1025.224,420.926,1120.506,25.615,169.988,275.280,1.0,59.050,40.4016294,-8.1930885,18,1,3.200,25.615,0.085,-0.003,20.0
1771791107.490,0,1,,-1026.508,420.981,1121.792,25.599,169.998,275.280,1.0,59.100,40.4016299,-8.1931036,18,1,3.200,25.599,0.083,-0.006,20.0
1771791107.540,0,1,,-1027.792,421.037,1123.077,25.583,170.008,275.280,1.0,59.150,40.4016304,-8.1931188,18,1,3.200,25.583,0.081,-0.008,20.0
1771791107.590,0,1,,-1029.076,421.093,1124.363,25.567,170.018,275.280,1.0,59.200,40.4016309,-8.1931340,18,1,3.200,25.567,0.079,-0.011,20.0
1771791107.640,0,1,,-1030.361,421.148,1125.648,25.551,170.028,275.280,1.0,59.250,40.4016314,-8.1931491,18,1,3.200,25.551,0.077,-0.013,20.0
1771791107.690,0,1,,-1031.645,421.204,1126.934,25.535,170.038,275.280,1.0,59.300,40.4016319,-8.1931643,18,1,3.200,25.535,0.075,-0.015,20.0
1771791107.740,0,1,,-1032.929,421.259,1128.219,25.518,170.048,275.280,1.0,59.350,40.4016324,-8.1931795,18,1,3.200,25.518,0.073,-0.017,20.0
1771791107.790,0,1,,-1034.214,421.315,1129.505,25.502,170.058,275.280,1.0,59.400,40.4016329,-8.1931946,18,1,3.200,25.502,0.071,-0.019,20.0
1771791107.840,0,1,,-1035.498,421.371,1130.790,25.486,170.068,275.280,1.0,59.450,40.4016334,-8.1932098,18,1,3.200,25.486,0.069,-0.020,20.0
1771791107.890,0,1,,-1036.782,421.426,1132.076,25.470,170.078,275.280,1.0,59.500,40.4016339,-8.1932250,18,1,3.200,25.470,0.067,-0.021,20.0
1771791107.940,0,1,,-1038.067,421.482,1133.361,25.454,170.088,275.280,1.0,59.550,40.4016344,-8.1932401,18,1,3.200,25.454,0.065,-0.021,20.0
1771791107.990,0,1,,-1039.351,421.537,1134.647,25.438,170.098,275.280,1.0,59.600,40.4016349,-8.1932553,18,1,3.200,25.438,0.063,-0.021,20.0
1771791108.000,0,1,,-1039.608,421.548,1134.904,25.435,170.100,273.880,1.0,59.610,40.4016350,-8.1932583,18,1,3.200,25.442,0.062,-0.020,20.0
1771791108.040,0,1,,-1040.630,421.630,1135.929,25.458,170.108,273.880,1.0,59.650,40.4016357,-8.1932704,18,1,3.200,25.458,0.060,-0.020,20.0
1771791108.090,0,1,,-1041.907,421.732,1137.210,25.487,170.118,273.880,1.0,59.700,40.4016367,-8.1932855,18,1,3.200,25.487,0.058,-0.018,20.0
1771791108.140,0,1,,-1043.184,421.834,1138.492,25.515,170.128,273.880,1.0,59.750,40.4016376,-8.1933006,18,1,3.200,25.515,0.055,-0.015,20.0
1771791108.190,0,1,,-1044.461,421.936,1139.773,25.544,170.138,273.880,1.0,59.800,40.4016385,-8.1933157,18,1,3.200,25.544,0.053,-0.012,20.0
1771791108.240,0,1,,-1045.738,422.038,1141.054,25.573,170.148,273.880,1.0,59.850,40.4016394,-8.1933307,18,1,3.200,25.573,0.050,-0.009,20.0
1771791108.290,0,1,,-1047.016,422.140,1142.335,25.601,170.158,273.880,1.0,59.900,40.4016403,-8.1933458,18,1,3.200,25.601,0.048,-0.005,20.0
1771791108.340,0,1,,-1048.293,422.242,1143.617,25.630,170.168,273.880,1.0,59.950,40.4016412,-8.1933609,18,1,3.200,25.630,0.045,-0.001,20.0
1771791108.390,0,1,,-1049.570,422.344,1144.898,25.659,170.178,273.880,1.0,60.000,40.4016422,-8.1933760,18,1,3.200,25.659,0.042,0.003,20.0
1771791108.440,0,1,,-1050.847,422.445,1146.179,25.688,170.188,273.880,1.0,60.050,40.4016431,-8.1933911,18,1,3.200,25.688,0.040,0.008,20.0
1771791108.490,0,1,,-1052.125,422.547,1147.460,25.716,170.198,273.880,1.0,60.100,40.4016440,-8.1934062,18,1,3.200,25.716,0.037,0.012,20.0
1771791108.540,0,1,,-1053.402,422.649,1148.742,25.745,170.208,273.880,1.0,60.150,40.4016449,-8.1934212,19,1,3.200,25.745,0.035,0.016,20.0
1771791108.590,0,1,,-1054.679,422.751,1150.023,25.774,170.218,273.880,1.0,60.200,40.4016458,-8.1934363,19,1,3.200,25.774,0.032,0.021,20.0
1771791108.640,0,1,,-1055.956,422.853,1151.304,25.802,170.228,273.880,1.0,60.250,40.4016467,-8.1934514,19,1,3.200,25.802,0.030,0.025,20.0
1771791108.690,0,1,,-1057.234,422.955,1152.585,25.831,170.238,273.880,1.0,60.300,40.4016477,-8.1934665,19,1,3.200,25.831,0.028,0.029,20.0
1771791108.740,0,1,,-1058.511,423.057,1153.867,25.860,170.248,273.880,1.0,60.350,40.4016486,-8.1934816,19,1,3.200,25.860,0.026,0.033,20.0
1771791108.790,0,1,,-1059.788,423.159,1155.148,25.888,170.258,273.880,1.0,60.400,40.4016495,-8.1934967,19,1,3.200,25.888,0.024,0.037,20.0
1771791108.840,0,1,,-1061.065,423.261,1156.429,25.917,170.268,273.880,1.0,60.450,40.4016504,-8.1935117,19,1,3.200,25.917,0.024,0.040,20.0
1771791108.890,0,1,,-1062.343,423.363,1157.710,25.946,170.278,273.880,1.0,60.500,40.4016513,-8.1935268,19,1,3.200,25.946,0.024,0.043,20.0
1771791108.940,0,1,,-1063.620,423.465,1158.992,25.975,170.288,273.880,1.0,60.550,40.4016522,-8.1935419,19,1,3.200,25.975,0.024,0.045,20.0
1771791108.990,0,1,,-1064.897,423.567,1160.273,26.003,170.298,273.880,1.0,60.600,40.4016532,-8.1935570,19,1,3.200,26.003,0.026,0.046,20.0
1771791109.000,0,1,,-1065.153,423.587,1160.529,26.009,170.300,273.670,1.0,60.610,40.4016533,-8.1935600,19,1,3.200,26.005,0.026,0.046,20.0
1771791109.040,0,1,,-1066.197,423.609,1161.574,26.010,170.320,273.670,1.0,60.650,40.4016535,-8.1935723,19,1,3.200,26.010,0.028,0.047,20.0
1771791109.090,0,1,,-1067.502,423.637,1162.879,26.011,170.345,273.670,1.0,60.700,40.4016538,-8.1935878,19,1,3.200,26.011,0.032,0.047,20.0
1771791109.140,0,1,,-1068.808,423.665,1164.185,26.012,170.370,273.670,1.0,60.750,40.4016540,-8.1936032,19,1,3.200,26.012,0.036,0.046,20.0
1771791109.190,0,1,,-1070.113,423.693,1165.491,26.013,170.395,273.670,1.0,60.800,40.4016543,-8.1936186,19,1,3.200,26.013,0.041,0.045,20.0
1771791109.240,0,1,,-1071.419,423.720,1166.797,26.015,170.420,273.670,1.0,60.850,40.4016545,-8.1936340,19,1,3.200,26.015,0.046,0.043,20.0
1771791109.290,0,1,,-1072.724,423.748,1168.102,26.016,170.445,273.670,1.0,60.900,40.4016548,-8.1936494,19,1,3.200,26.016,0.052,0.041,20.0
1771791109.340,0,1,,-1074.030,423.776,1169.408,26.017,170.470,273.670,1.0,60.950,40.4016550,-8.1936648,19,1,3.200,26.017,0.059,0.039,20.0
1771791109.390,0,1,,-1075.335,423.804,1170.714,26.018,170.495,273.670,1.0,61.000,40.4016553,-8.1936803,19,1,3.200,26.018,0.065,0.036,20.0
1771791109.440,0,1,,-1076.641,423.832,1172.020,26.019,170.520,273.670,1.0,61.050,40.4016555,-8.1936957,19,1,3.200,26.019,0.072,0.034,20.0
1771791109.490,0,1,,-1077.946,423.859,1173.325,26.020,170.545,273.670,1.0,61.100,40.4016558,-8.1937111,19,1,3.200,26.020,0.079,0.031,20.0
1771791109.540,0,1,,-1079.252,423.887,1174.631,26.021,170.570,273.670,1.0,61.150,40.4016560,-8.1937265,19,1,3.200,26.021,0.086,0.028,20.0
1771791109.590,0,1,,-1080.557,423.915,1175.937,26.023,170.595,273.670,1.0,61.200,40.4016563,-8.1937419,19,1,3.200,26.023,0.093,0.025,20.0
1771791109.640,0,1,,-1081.863,423.943,1177.243,26.024,170.620,273.670,1.0,61.250,40.4016565,-8.1937573,19,1,3.200,26.024,0.099,0.023,20.0
1771791109.690,0,1,,-1083.168,423.971,1178.548,26.025,170.645,273.670,1.0,61.300,40.4016568,-8.1937728,19,1,3.200,26.025,0.106,0.020,20.0
1771791109.740,0,1,,-1084.474,423.998,1179.854,26.026,170.670,273.670,1.0,61.350,40.4016570,-8.1937882,19,1,3.200,26.026,0.111,0.018,20.0
1771791109.790,0,1,,-1085.779,424.026,1181.160,26.027,170.695,273.670,1.0,61.400,40.4016573,-8.1938036,19,1,3.200,26.027,0.116,0.015,20.0
1771791109.840,0,1,,-1087.085,424.054,1182.466,26.028,170.720,273.670,1.0,61.450,40.4016575,-8.1938190,19,1,3.200,26.028,0.120,0.013,20.0
1771791109.890,0,1,,-1088.390,424.082,1183.771,26.029,170.745,273.670,1.0,61.500,40.4016578,-8.1938344,19,1,3.200,26.029,0.123,0.011,20.0
1771791109.940,0,1,,-1089.695,424.110,1185.077,26.031,170.770,273.670,1.0,61.550,40.4016580,-8.1938498,19,1,3.200,26.031,0.124,0.009,20.0
1771791109.990,0,1,,-1091.001,424.137,1186.383,26.032,170.795,273.670,1.0,61.600,40.4016583,-8.1938653,19,1,3.200,26.032,0.124,0.008,20.0
1771791110.000,0,1,,-1091.262,424.143,1186.644,26.032,170.800,270.400,1.0,61.610,40.4016583,-8.1938683,19,1,3.200,26.032,0.124,0.008,20.0
1771791110.040,0,1,,-1092.346,424.136,1187.728,26.035,170.816,270.400,1.0,61.650,40.4016583,-8.1938811,19,1,3.196,26.035,0.123,0.007,20.0
1771791110.090,0,1,,-1093.701,424.126,1189.083,26.039,170.836,270.400,1.0,61.700,40.4016582,-8.1938971,19,1,3.191,26.039,0.120,0.006,20.0
1771791110.140,0,1,,-1095.056,424.117,1190.438,26.043,170.856,270.400,1.0,61.750,40.4016581,-8.1939131,19,1,3.186,26.043,0.116,0.005,20.0
1771791110.190,0,1,,-1096.411,424.108,1191.792,26.047,170.876,270.400,1.0,61.800,40.4016580,-8.1939291,19,1,3.181,26.047,0.110,0.005,20.0
1771791110.240,0,1,,-1097.765,424.099,1193.147,26.051,170.896,270.400,1.0,61.850,40.4016579,-8.1939451,19,1,3.176,26.051,0.104,0.005,20.0
1771791110.290,0,1,,-1099.120,424.089,1194.502,26.055,170.916,270.400,1.0,61.900,40.4016579,-8.1939611,19,1,3.171,26.055,0.097,0.005,20.0
1771791110.340,0,1,,-1100.475,424.080,1195.857,26.060,170.936,270.400,1.0,61.950,40.4016578,-8.1939771,19,1,3.166,26.060,0.089,0.005,20.0
1771791110.390,0,1,,-1101.830,424.071,1197.212,26.064,170.956,270.400,1.0,62.000,40.4016577,-8.1939931,19,1,3.161,26.064,0.080,0.005,20.0
1771791110.440,0,1,,-1103.185,424.061,1198.567,26.068,170.976,270.400,1.0,62.050,40.4016576,-8.1940091,19,1,3.156,26.068,0.072,0.005,20.0
1771791110.490,0,1,,-1104.540,424.052,1199.922,26.072,170.996,270.400,1.0,62.100,40.4016575,-8.1940251,19,1,3.151,26.072,0.063,0.005,20.0
1771791110.540,0,1,,-1105.895,424.043,1201.276,26.076,171.016,270.400,1.0,62.150,40.4016574,-8.1940411,20,1,3.146,26.076,0.054,0.006,20.0
1771791110.590,0,1,,-1107.250,424.034,1202.631,26.080,171.036,270.400,1.0,62.200,40.4016574,-8.1940571,20,1,3.141,26.080,0.045,0.006,20.0
1771791110.640,0,1,,-1108.604,424.024,1203.986,26.084,171.056,270.400,1.0,62.250,40.4016573,-8.1940731,20,1,3.136,26.084,0.037,0.006,20.0
1771791110.690,0,1,,-1109.959,424.015,1205.341,26.088,171.076,270.400,1.0,62.300,40.4016572,-8.1940891,20,1,3.131,26.088,0.028,0.006,20.0
1771791110.740,0,1,,-1111.314,424.006,1206.696,26.092,171.096,270.400,1.0,62.350,40.4016571,-8.1941051,20,1,3.126,26.092,0.020,0.007,20.0
1771791110.790,0,1,,-1112.669,423.997,1208.051,26.096,171.116,270.400,1.0,62.400,40.4016570,-8.1941211,20,1,3.121,26.096,0.013,0.007,20.0
1771791110.840,0,1,,-1114.024,423.987,1209.405,26.100,171.136,270.400,1.0,62.450,40.4016569,-8.1941371,20,1,3.116,26.100,0.006,0.007,20.0
1771791110.890,0,1,,-1115.379,423.978,1210.760,26.104,171.156,270.400,1.0,62.500,40.4016569,-8.1941531,20,1,3.111,26.104,-0.000,0.007,20.0
1771791110.940,0,1,,-1116.734,423.969,1212.115,26.108,171.176,270.400,1.0,62.550,40.4016568,-8.1941691,20,1,3.106,26.108,-0.005,0.008,20.0
1771791110.990,0,1,,-1118.089,423.960,1213.470,26.112,171.196,270.400,1.0,62.600,40.4016567,-8.1941851,20,1,3.101,26.112,-0.010,0.008,20.0
1771791111.000,0,1,,-1118.359,423.958,1213.741,26.113,171.200,271.030,1.0,62.610,40.4016567,-8.1941883,20,1,3.100,26.113,-0.010,0.008,20.0
1771791111.040,0,1,,-1119.432,423.958,1214.814,26.116,171.220,271.030,1.0,62.650,40.4016567,-8.1942010,20,1,3.100,26.116,-0.013,0.008,20.0
1771791111.090,0,1,,-1120.773,423.958,1216.154,26.121,171.245,271.030,1.0,62.700,40.4016567,-8.1942168,20,1,3.100,26.121,-0.015,0.008,20.0
1771791111.140,0,1,,-1122.114,423.958,1217.495,26.125,171.270,271.030,1.0,62.750,40.4016567,-8.1942327,20,1,3.100,26.125,-0.016,0.008,20.0
1771791111.190,0,1,,-1123.454,423.958,1218.836,26.129,171.295,271.030,1.0,62.800,40.4016567,-8.1942485,20,1,3.100,26.129,-0.016,0.008,20.0
1771791111.240,0,1,,-1124.795,423.958,1220.176,26.133,171.320,271.030,1.0,62.850,40.4016567,-8.1942643,20,1,3.100,26.133,-0.016,0.008,20.0
1771791111.290,0,1,,-1126.136,423.958,1221.517,26.138,171.345,271.030,1.0,62.900,40.4016567,-8.1942802,20,1,3.100,26.138,-0.015,0.008,20.0
1771791111.340,0,1,,-1127.477,423.958,1222.858,26.142,171.370,271.030,1.0,62.950,40.4016567,-8.1942960,20,1,3.100,26.142,-0.013,0.008,20.0
1771791111.390,0,1,,-1128.817,423.958,1224.198,26.146,171.395,271.030,1.0,63.000,40.4016567,-8.1943118,20,1,3.100,26.146,-0.012,0.008,20.0
1771791111.440,0,1,,-1130.158,423.958,1225.539,26.150,171.420,271.030,1.0,63.050,40.4016567,-8.1943277,20,1,3.100,26.150,-0.010,0.008,20.0
